user_id,age,income,category,signup_date,is_active,score,new_feature
90,43,55458.78,E,2023-01-04 17:00:00,False,82.43440201252201,Y
91,55,94863.97,A,2023-01-04 18:00:00,True,53.23185050011265,X
92,26,234184.15,B,2023-01-04 19:00:00,True,74.3822661842464,X
93,44,56509.57,E,2023-01-04 20:00:00,True,53.583832004821936,X
94,56,18670.89,C,2023-01-04 21:00:00,False,53.1440965580163,Y
95,37,48925.06,A,2023-01-04 22:00:00,True,18.598787713965862,Y
96,54,21257.52,A,2023-01-04 23:00:00,False,22.58400314918908,Y
97,28,86399.98,A,2023-01-05 00:00:00,True,52.81923868468165,Y
98,25,131348.66,D,2023-01-05 01:00:00,False,68.5628104855276,X
99,46,90901.14,B,2023-01-05 02:00:00,True,54.22949340715813,X
100,37,72561.15,B,2023-01-05 03:00:00,False,39.81161774293877,X
101,49,40661.82,A,2023-01-05 04:00:00,False,37.72490179057883,Z
102,18,154105.06,C,2023-01-05 05:00:00,False,68.55064798598418,X
103,50,94086.11,C,2023-01-05 06:00:00,False,36.6034399125994,X
104,73,71017.51,B,2023-01-05 07:00:00,False,70.03740942610513,Z
105,41,67705.06,D,2023-01-05 08:00:00,False,67.5361295403283,Z
106,42,64021.64,D,2023-01-05 09:00:00,False,81.95947455759473,X
107,44,78537.37,E,2023-01-05 10:00:00,True,99.30330612844119,Z
108,19,41440.08,C,2023-01-05 11:00:00,False,50.47961623131622,Y
109,47,149514.69,B,2023-01-05 12:00:00,True,52.942689109134236,X
110,22,65604.78,B,2023-01-05 13:00:00,True,81.01894455444699,X
111,36,85822.17,D,2023-01-05 14:00:00,False,54.17633172829733,Z
112,56,46159.57,E,2023-01-05 15:00:00,False,26.88640638627357,X
113,33,74978.08,C,2023-01-05 16:00:00,True,41.17925196040249,X
114,48,15228.87,C,2023-01-05 17:00:00,False,61.97001825012216,X
115,54,30608.12,D,2023-01-05 18:00:00,True,33.16748419267253,Y
116,45,58756.21,B,2023-01-05 19:00:00,True,91.33685127258687,X
117,25,27079.06,B,2023-01-05 20:00:00,True,78.41657701581826,Z
118,38,258757.97,B,2023-01-05 21:00:00,True,38.24826340541733,X
119,65,22007.78,C,2023-01-05 22:00:00,False,39.67636109609521,Z
120,18,73683.96,C,2023-01-05 23:00:00,False,57.45851604424355,X
121,38,161694.48,C,2023-01-06 00:00:00,True,47.36342037830697,X
122,35,79919.27,A,2023-01-06 01:00:00,True,53.151021262556455,Y
123,43,49705.13,E,2023-01-06 02:00:00,True,67.25154723350423,Z
124,50,42989.6,B,2023-01-06 03:00:00,True,51.482497634632104,Z
125,61,89675.54,C,2023-01-06 04:00:00,True,80.69106947090928,X
126,38,37043.11,D,2023-01-06 05:00:00,True,70.60318549265176,X
127,51,55731.92,A,2023-01-06 06:00:00,False,73.39820293856775,Y
128,47,90646.19,C,2023-01-06 07:00:00,True,34.23684177606784,X
129,47,49775.22,A,2023-01-06 08:00:00,True,29.213178856599946,Z
130,35,63101.89,A,2023-01-06 09:00:00,False,54.66618672019367,X
131,30,49888.62,B,2023-01-06 10:00:00,False,87.23540046476933,X
132,28,33460.52,D,2023-01-06 11:00:00,True,76.88369598803791,X
133,32,122209.28,E,2023-01-06 12:00:00,False,68.40708743898809,Y
134,45,138114.7,B,2023-01-06 13:00:00,True,77.43753759704947,X
135,51,49512.48,A,2023-01-06 14:00:00,False,35.04444283784581,Y
136,45,51054.77,B,2023-01-06 15:00:00,True,29.069693893316288,Y
137,35,53812.46,E,2023-01-06 16:00:00,False,78.40605122582339,X
138,63,82725.4,A,2023-01-06 17:00:00,False,44.06639215803962,X
139,60,34780.77,D,2023-01-06 18:00:00,True,40.572081796541696,X
140,37,56776.9,D,2023-01-06 19:00:00,True,65.95831028475197,X
141,32,70106.83,C,2023-01-06 20:00:00,False,50.54293677525322,Y
142,43,88011.72,E,2023-01-06 21:00:00,False,52.80583940000499,X
143,57,11288.02,C,2023-01-06 22:00:00,False,61.15088663303074,Y
144,45,76270.53,E,2023-01-06 23:00:00,True,58.145172557101056,X
145,48,73681.58,E,2023-01-07 00:00:00,False,25.71972924132038,Y
146,39,109604.85,D,2023-01-07 01:00:00,True,46.55902747874204,X
147,47,43662.36,E,2023-01-07 02:00:00,True,68.04023342797149,Z
148,60,43870.09,C,2023-01-07 03:00:00,False,42.64107868389903,Z
149,39,123193.3,B,2023-01-07 04:00:00,True,49.205203657117764,X
150,43,23437.81,A,2023-01-07 05:00:00,True,49.7738087182619,X
151,45,159126.41,D,2023-01-07 06:00:00,False,9.068071925246976,Y
152,45,277489.03,C,2023-01-07 07:00:00,True,56.82878757265869,X
153,25,79735.57,B,2023-01-07 08:00:00,True,44.00154366647084,Y
154,19,97583.05,E,2023-01-07 09:00:00,True,65.54356190139674,Y
155,29,24495.65,E,2023-01-07 10:00:00,False,59.67253901758897,X
156,44,39468.74,B,2023-01-07 11:00:00,False,40.694139507439566,X
157,48,112951.92,E,2023-01-07 12:00:00,False,63.40915359381358,Y
158,35,74390.92,B,2023-01-07 13:00:00,True,46.26135549567125,X
159,58,53698.67,B,2023-01-07 14:00:00,False,42.626091033957344,X
160,40,68852.48,C,2023-01-07 15:00:00,True,28.69493611976197,Y
161,42,81160.66,A,2023-01-07 16:00:00,True,62.8978369452716,X
162,39,50218.69,A,2023-01-07 17:00:00,False,52.27386033766827,Z
163,43,58843.25,E,2023-01-07 18:00:00,False,45.72182736136275,Z
164,50,58583.92,E,2023-01-07 19:00:00,True,26.81643668130998,Y
165,49,31844.9,B,2023-01-07 20:00:00,True,74.78917878116104,Z
166,31,72704.37,D,2023-01-07 21:00:00,False,49.91655937114505,Z
167,60,176689.91,E,2023-01-07 22:00:00,True,61.12875047998341,Y
168,28,169257.63,E,2023-01-07 23:00:00,False,60.49812046988402,Z
169,42,24690.17,B,2023-01-08 00:00:00,False,30.287716782752074,Y
170,38,84320.37,E,2023-01-08 01:00:00,True,67.3743070899533,X
171,29,89796.59,C,2023-01-08 02:00:00,False,50.411317394129995,Y
172,41,46802.59,C,2023-01-08 03:00:00,False,51.354312491652365,X
173,33,33573.08,B,2023-01-08 04:00:00,True,20.06683456262902,X
174,42,27106.03,B,2023-01-08 05:00:00,False,77.08099372134203,X
175,46,45852.17,B,2023-01-08 06:00:00,True,56.85220683737704,X
176,59,73865.82,D,2023-01-08 07:00:00,False,51.115034573070254,X
177,45,54456.91,C,2023-01-08 08:00:00,True,42.49655547284843,Y
178,34,41499.64,E,2023-01-08 09:00:00,False,53.94832590787464,Z
179,37,28296.86,C,2023-01-08 10:00:00,False,66.49042705758795,X
180,43,73897.17,B,2023-01-08 11:00:00,True,53.52323878240236,Y
181,43,113541.7,E,2023-01-08 12:00:00,False,63.48749538608497,X
182,59,34332.47,D,2023-01-08 13:00:00,False,35.30771665754977,X
183,58,78359.1,C,2023-01-08 14:00:00,True,22.018169899212467,X
184,37,19386.16,D,2023-01-08 15:00:00,True,40.968653548643736,X
185,35,40357.01,B,2023-01-08 16:00:00,False,48.52949609167194,X
186,18,92759.23,E,2023-01-08 17:00:00,False,36.30438337942141,X
187,35,30617.89,B,2023-01-08 18:00:00,False,53.69457512973209,X
188,30,41661.72,A,2023-01-08 19:00:00,True,50.16242249395581,Z
189,37,140193.67,D,2023-01-08 20:00:00,True,21.060098862525322,X
190,46,38572.45,A,2023-01-08 21:00:00,True,68.30074366526986,Y
191,44,35869.16,C,2023-01-08 22:00:00,True,50.9196867456805,X
192,41,84584.73,B,2023-01-08 23:00:00,True,34.2260391094092,Y
193,44,193462.73,D,2023-01-09 00:00:00,True,27.647285888370998,Z
194,40,51854.55,A,2023-01-09 01:00:00,False,96.02465537653714,X
195,44,94962.9,C,2023-01-09 02:00:00,True,46.14991977374051,X
196,18,134250.34,A,2023-01-09 03:00:00,False,16.639485092519593,X
197,38,72789.81,C,2023-01-09 04:00:00,False,28.767690255014358,X
198,40,50921.95,E,2023-01-09 05:00:00,False,56.437524970859194,Y
199,37,35390.69,C,2023-01-09 06:00:00,True,41.68397252437116,X
200,39,25460.24,D,2023-01-09 07:00:00,False,50.5554484747012,Y
201,50,116660.24,A,2023-01-09 08:00:00,False,54.19942326737524,X
202,34,66740.97,D,2023-01-09 09:00:00,True,54.39000201989618,X
203,68,133209.79,A,2023-01-09 10:00:00,True,54.29397505731993,X
204,50,108375.27,D,2023-01-09 11:00:00,True,51.79447439452192,Y
205,41,41349.59,D,2023-01-09 12:00:00,True,84.05543130649316,Y
206,39,29374.08,B,2023-01-09 13:00:00,False,48.549438560543805,X
207,40,76695.76,C,2023-01-09 14:00:00,False,74.9167207196257,X
208,31,40965.92,A,2023-01-09 15:00:00,False,58.72904889417479,Y
209,40,75057.78,C,2023-01-09 16:00:00,False,72.17810615398514,X
210,45,38611.63,E,2023-01-09 17:00:00,True,65.06006455310822,Y
211,48,35712.81,C,2023-01-09 18:00:00,True,75.4841762115336,X
212,48,55017.44,B,2023-01-09 19:00:00,True,100.0,X
213,38,104868.28,B,2023-01-09 20:00:00,True,53.511284477314724,Y
214,25,71964.19,B,2023-01-09 21:00:00,False,63.00318408354863,Y
215,33,121421.72,B,2023-01-09 22:00:00,False,89.13527032312626,X
216,61,28562.87,C,2023-01-09 23:00:00,False,59.276450096356676,Y
217,52,31753.36,E,2023-01-10 00:00:00,False,7.418350654310544,Y
218,46,56755.16,B,2023-01-10 01:00:00,False,46.91816317582595,Z
219,32,219568.78,E,2023-01-10 02:00:00,True,48.539670987661026,Y
220,42,89731.01,A,2023-01-10 03:00:00,False,57.397492192387695,Z
221,26,31572.2,C,2023-01-10 04:00:00,True,43.403646768016614,Y
222,35,57200.37,C,2023-01-10 05:00:00,False,96.71265578525818,X
223,39,68352.19,C,2023-01-10 06:00:00,False,94.30696795471039,Z
224,37,42565.04,C,2023-01-10 07:00:00,False,25.67851441117674,X
225,53,86505.65,D,2023-01-10 08:00:00,True,38.35304193726586,Y
226,24,54509.61,A,2023-01-10 09:00:00,True,74.04558651729839,Y
227,31,50031.17,A,2023-01-10 10:00:00,False,40.34196577642393,Z
228,25,127536.01,A,2023-01-10 11:00:00,True,47.59194588449911,X
229,27,21465.53,C,2023-01-10 12:00:00,True,40.812167987935766,Y
230,43,33621.36,B,2023-01-10 13:00:00,False,80.35385607431333,X
231,22,36666.35,D,2023-01-10 14:00:00,False,53.703227653047755,X
232,51,36004.22,A,2023-01-10 15:00:00,True,77.59452651263537,X
233,39,38667.25,E,2023-01-10 16:00:00,False,44.58706618877882,X
234,42,80264.73,E,2023-01-10 17:00:00,False,69.35482448616351,X
235,45,115603.29,D,2023-01-10 18:00:00,False,50.25363262117824,Y
236,36,103738.1,E,2023-01-10 19:00:00,True,58.464886338916976,X
237,54,32476.2,B,2023-01-10 20:00:00,False,47.28057326155928,Y
238,39,56136.94,A,2023-01-10 21:00:00,False,50.32613688099566,X
239,49,78539.67,A,2023-01-10 22:00:00,True,53.35690509035798,Y
240,39,69147.82,C,2023-01-10 23:00:00,False,59.503563251926444,Y
241,45,131064.97,D,2023-01-11 00:00:00,True,69.10392567933003,Z
242,45,39926.66,C,2023-01-11 01:00:00,False,37.85763028274983,X
243,44,65761.62,A,2023-01-11 02:00:00,True,31.2102084590064,Z
244,30,47290.35,D,2023-01-11 03:00:00,False,77.70035659896018,Y
245,47,69608.71,D,2023-01-11 04:00:00,False,91.72570045819933,X
246,38,31340.36,A,2023-01-11 05:00:00,True,72.31312729887058,X
247,49,34290.97,C,2023-01-11 06:00:00,False,78.55638869341956,Z
248,18,38635.76,B,2023-01-11 07:00:00,False,48.308692644038096,Y
249,24,42693.35,A,2023-01-11 08:00:00,True,66.08755744384547,Y
250,46,151562.59,A,2023-01-11 09:00:00,False,62.809599008597125,Z
251,64,121205.31,E,2023-01-11 10:00:00,False,58.14727902949208,X
252,52,52702.08,C,2023-01-11 11:00:00,False,39.70889912869151,X
253,33,66420.43,B,2023-01-11 12:00:00,True,25.84907314561563,Y
254,21,23002.04,C,2023-01-11 13:00:00,False,77.38179569124887,Y
255,50,53767.51,E,2023-01-11 14:00:00,True,69.06373890835206,Z
256,41,65891.77,A,2023-01-11 15:00:00,True,43.14234049319961,X
257,49,119063.3,E,2023-01-11 16:00:00,False,61.35735331364539,X
258,43,72844.54,A,2023-01-11 17:00:00,False,46.78652690000384,Y
259,42,77631.93,B,2023-01-11 18:00:00,True,71.74741322010051,Y
260,77,71586.21,A,2023-01-11 19:00:00,False,64.54468765670103,Y
261,41,70361.44,C,2023-01-11 20:00:00,True,82.90375618831638,Y
262,40,25898.61,B,2023-01-11 21:00:00,True,57.34462075663724,X
263,40,46627.48,E,2023-01-11 22:00:00,False,53.53419290517141,X
264,34,141624.16,A,2023-01-11 23:00:00,False,55.765591675329844,Z
265,53,98158.41,B,2023-01-12 00:00:00,True,100.0,Y
266,37,80542.53,C,2023-01-12 01:00:00,True,67.41108989222097,X
267,49,62319.47,B,2023-01-12 02:00:00,True,57.02427715975359,Y
268,45,88935.34,C,2023-01-12 03:00:00,True,71.29616530435499,X
269,56,33964.34,B,2023-01-12 04:00:00,False,50.79959788016387,Y
270,47,23201.32,A,2023-01-12 05:00:00,True,61.44859093013959,Z
271,27,47607.62,C,2023-01-12 06:00:00,False,73.31609761064045,Z
272,26,82681.72,E,2023-01-12 07:00:00,False,8.474599782943848,X
273,58,63875.93,C,2023-01-12 08:00:00,False,31.224192352425675,Y
274,34,110015.35,A,2023-01-12 09:00:00,False,32.626811380881165,Z
275,26,73929.73,C,2023-01-12 10:00:00,False,48.928790772602106,Z
276,33,61506.94,A,2023-01-12 11:00:00,False,48.71761482239148,X
277,57,132785.59,E,2023-01-12 12:00:00,True,63.217270595066225,X
278,24,118116.35,B,2023-01-12 13:00:00,False,67.09779586557435,Y
279,31,56451.96,E,2023-01-12 14:00:00,False,81.53950763997051,Z
280,33,30889.45,C,2023-01-12 15:00:00,True,49.28874907183782,Y
281,26,34737.78,E,2023-01-12 16:00:00,False,47.94281700515537,X
282,27,54346.16,E,2023-01-12 17:00:00,True,46.49193946931951,X
283,23,48045.95,A,2023-01-12 18:00:00,True,38.92020653292447,Z
284,36,161887.58,A,2023-01-12 19:00:00,False,58.612671271667345,Y
285,37,21849.2,D,2023-01-12 20:00:00,True,33.06064188394548,X
286,33,57609.65,C,2023-01-12 21:00:00,True,75.78799324614323,X
287,22,31579.52,D,2023-01-12 22:00:00,True,59.80705518757522,X
288,57,64220.72,C,2023-01-12 23:00:00,True,69.75068988221896,Y
289,26,75309.3,B,2023-01-13 00:00:00,False,84.17864234633407,X
290,45,46960.49,D,2023-01-13 01:00:00,True,14.195095407236472,X
291,29,82313.37,A,2023-01-13 02:00:00,False,52.60297794012395,Z
292,50,53147.37,E,2023-01-13 03:00:00,False,44.24169517019424,Y
293,53,53764.18,D,2023-01-13 04:00:00,True,63.33898892308626,Y
294,31,46595.85,D,2023-01-13 05:00:00,True,70.16570969485886,X
295,18,88476.7,A,2023-01-13 06:00:00,True,62.76840240665231,Y
296,50,65062.32,B,2023-01-13 07:00:00,True,57.46072317509276,Z
297,64,153882.37,C,2023-01-13 08:00:00,True,51.979319025632705,X
298,46,128285.68,B,2023-01-13 09:00:00,True,71.70761246920863,Z
299,43,83471.85,A,2023-01-13 10:00:00,False,55.52639591778098,Y
300,51,16388.5,B,2023-01-13 11:00:00,True,85.56157051631119,X
301,51,24572.99,E,2023-01-13 12:00:00,True,45.857128139046175,X
302,32,108201.48,B,2023-01-13 13:00:00,True,87.90969098693266,Y
303,34,45008.96,C,2023-01-13 14:00:00,True,33.73571796266741,X
304,49,68934.1,D,2023-01-13 15:00:00,False,59.93214628143349,Z
305,40,41015.89,C,2023-01-13 16:00:00,False,56.44779732734496,Y
306,57,81693.68,B,2023-01-13 17:00:00,True,42.36125547849809,X
307,33,106382.24,C,2023-01-13 18:00:00,False,30.631246818185602,X
308,51,28976.01,D,2023-01-13 19:00:00,False,71.76396824847328,X
309,46,36748.66,B,2023-01-13 20:00:00,True,55.017593006317625,Y
310,40,22065.33,B,2023-01-13 21:00:00,False,72.20887419669523,Z
311,56,68874.71,B,2023-01-13 22:00:00,False,87.13032850668999,X
312,50,22044.79,E,2023-01-13 23:00:00,True,67.1888111613049,Y
313,29,48066.99,C,2023-01-14 00:00:00,False,72.34127497114639,X
314,49,81778.26,D,2023-01-14 01:00:00,False,48.1865748907412,Z
315,58,205840.27,C,2023-01-14 02:00:00,True,80.73205753451299,X
316,40,74686.23,C,2023-01-14 03:00:00,True,82.58091536656936,Y
317,39,126973.14,B,2023-01-14 04:00:00,False,65.29461097887497,Y
318,33,69947.15,E,2023-01-14 05:00:00,True,51.08981287330758,Y
319,41,72081.02,C,2023-01-14 06:00:00,False,55.977723716048544,Z
320,50,52756.71,E,2023-01-14 07:00:00,True,57.80795654967206,Z
321,32,47573.82,C,2023-01-14 08:00:00,False,63.420571798505534,X
322,25,121130.88,A,2023-01-14 09:00:00,True,54.89919749140909,Y
323,37,74967.1,A,2023-01-14 10:00:00,False,49.84506314979017,X
324,25,73260.57,C,2023-01-14 11:00:00,True,52.00189219236688,Y
325,48,41568.37,B,2023-01-14 12:00:00,False,55.106307638684484,Y
326,36,48677.63,E,2023-01-14 13:00:00,False,77.11152030951745,Z
327,20,207004.19,A,2023-01-14 14:00:00,True,38.29971319509548,Y
328,37,57497.62,D,2023-01-14 15:00:00,True,20.17241903913022,X
329,39,132680.71,E,2023-01-14 16:00:00,True,27.717294517013926,X
330,47,43820.15,B,2023-01-14 17:00:00,True,59.1005540126819,X
331,40,96850.76,E,2023-01-14 18:00:00,False,60.0563890090501,X
332,64,71244.82,A,2023-01-14 19:00:00,False,76.14601378455947,Z
333,35,46993.86,A,2023-01-14 20:00:00,False,99.74953037351304,Z
334,41,88356.74,B,2023-01-14 21:00:00,False,52.11390134934248,Z
335,40,23716.67,C,2023-01-14 22:00:00,True,74.12854551243944,Z
336,38,84522.48,C,2023-01-14 23:00:00,True,44.60829753534422,X
337,43,96003.69,D,2023-01-15 00:00:00,True,74.90656929708132,Y
338,48,70533.56,D,2023-01-15 01:00:00,True,60.17936311388302,Y
339,58,131472.66,A,2023-01-15 02:00:00,True,33.54802962411578,Y
340,23,57476.98,E,2023-01-15 03:00:00,False,60.937167284406726,Y
341,35,54749.12,A,2023-01-15 04:00:00,False,64.46925473236689,X
342,36,74089.1,E,2023-01-15 05:00:00,True,62.0285213568669,Y
343,53,100772.8,E,2023-01-15 06:00:00,True,50.110529662405334,X
344,37,84280.37,C,2023-01-15 07:00:00,True,81.61767097849577,Y
345,19,52262.38,D,2023-01-15 08:00:00,False,75.61643152936799,X
346,43,32953.85,B,2023-01-15 09:00:00,True,67.49221532769457,Y
347,41,89151.06,C,2023-01-15 10:00:00,False,42.56589791917317,Y
348,44,37281.68,E,2023-01-15 11:00:00,False,48.03026073983487,Y
349,29,36645.09,A,2023-01-15 12:00:00,True,69.89572487180949,Z
350,62,40425.42,C,2023-01-15 13:00:00,True,85.8098962578639,X
351,38,61983.61,B,2023-01-15 14:00:00,True,73.684675291079,Z
352,39,37131.54,E,2023-01-15 15:00:00,False,51.84416465945889,Z
353,31,30290.43,A,2023-01-15 16:00:00,False,57.98012325160473,X
354,30,40323.71,E,2023-01-15 17:00:00,False,77.37495367459186,Z
355,27,53637.35,B,2023-01-15 18:00:00,False,31.768217292030858,Y
356,37,78634.88,C,2023-01-15 19:00:00,True,29.86468020020912,Z
357,30,62340.1,B,2023-01-15 20:00:00,True,74.03986836508018,Y
358,66,31310.94,E,2023-01-15 21:00:00,False,57.60649709710405,Y
359,19,68678.9,A,2023-01-15 22:00:00,True,38.212345359575785,Y
360,28,72667.78,C,2023-01-15 23:00:00,True,51.73086816050775,Z
361,37,45570.78,B,2023-01-16 00:00:00,False,48.83398824099112,Y
362,50,37132.67,E,2023-01-16 01:00:00,True,64.21310926624024,X
363,37,37124.11,B,2023-01-16 02:00:00,True,52.89451705589599,X
364,50,43517.25,E,2023-01-16 03:00:00,True,62.98327393169126,Z
365,30,226057.62,E,2023-01-16 04:00:00,True,83.65636880319262,Z
366,42,35121.07,C,2023-01-16 05:00:00,True,58.600081131728295,Y
367,62,70234.82,A,2023-01-16 06:00:00,True,53.238079837013416,Y
368,30,39008.64,E,2023-01-16 07:00:00,False,45.9127134841592,Y
369,47,44196.91,D,2023-01-16 08:00:00,True,46.58004467876709,Z
370,44,39195.54,C,2023-01-16 09:00:00,False,53.19713477128756,Z
371,18,96830.9,C,2023-01-16 10:00:00,False,73.5099523924669,X
372,34,75166.78,A,2023-01-16 11:00:00,False,69.32748747150339,X
373,55,55403.26,A,2023-01-16 12:00:00,True,28.499743579074146,X
374,43,80964.09,C,2023-01-16 13:00:00,True,88.84473590895439,Z
375,27,93533.92,A,2023-01-16 14:00:00,False,45.21312556441869,Z
376,50,35938.74,D,2023-01-16 15:00:00,True,45.26580057103196,Y
377,36,83145.84,E,2023-01-16 16:00:00,False,52.00350781873668,X
378,46,38926.13,D,2023-01-16 17:00:00,False,92.11714096780706,Y
379,46,98988.72,C,2023-01-16 18:00:00,False,66.57750160683861,Y
380,28,93350.74,D,2023-01-16 19:00:00,True,59.20585201661091,X
381,51,76284.25,D,2023-01-16 20:00:00,False,44.5639413051383,X
382,29,52788.27,C,2023-01-16 21:00:00,False,58.28459232823662,Y
